,months,kandla,mumbai,chennai,kochi,vishakhapatnam,paradip
20,1980-09-15 21:00:00,100847.49263944311,100980.73378297957,100781.59972599684,101110.45171468955,100603.28979841263,100539.1213112573
21,1980-10-16 09:00:00,101141.22581919606,101124.1338156921,100979.11204326447,101101.0045497116,100993.97326943105,101008.33168546762
22,1980-11-15 21:00:00,101413.71704141425,101247.1346289751,101230.93493640609,101119.39606953748,101336.60296386936,101373.89235456755
23,1980-12-16 09:00:00,101497.60489204866,101305.81823661362,101229.4442105981,101132.20356418713,101327.87814583874,101412.7362075691
24,1981-01-16 09:00:00,101653.98946523125,101498.23163425297,101476.09736578327,101308.15524144325,101550.13792788557,101587.49813691195
25,1981-02-14 21:00:00,101512.32802247533,101351.4429445375,101351.08177106382,101207.00542331726,101352.11571865511,101347.05574910733
26,1981-03-16 09:00:00,101275.93644304207,101196.54201533007,101206.15560337921,101104.68710277647,101222.24552753956,101184.25503539247
27,1981-04-15 21:00:00,100966.40015335786,100958.75531483184,100865.61504962196,100970.92898544436,100838.75365774686,100778.89446586072
28,1981-05-16 09:00:00,100619.02563093213,100741.5165522523,100533.02031228541,100818.86078936377,100495.70613517237,100488.91819841723
29,1981-06-15 21:00:00,100184.99426124053,100460.62273539667,100399.95975548579,100933.161571031,100121.27547046909,100006.06821420125
30,1981-07-16 09:00:00,100042.0474658283,100433.34351538538,100501.2087192712,100946.72328087567,100299.34107482109,100149.7727657249
31,1981-08-16 09:00:00,100217.9141610906,100554.47472480468,100545.68617027871,101015.48433661286,100213.62257040347,100027.5509540518
32,1981-09-15 21:00:00,100724.18022551615,100798.69172950079,100711.7480680058,100982.68836883709,100648.87201533961,100648.87201533961
33,1981-10-16 09:00:00,101157.08204287344,101084.07188744601,101018.14002391924,101083.26101758846,101033.45094646972,101011.33084166565
34,1981-11-15 21:00:00,101384.22474864763,101230.899527242,101095.33554254155,101094.10684454779,101159.6846164337,101195.53639507006
35,1981-12-16 09:00:00,101733.60697067698,101510.7381510079,101460.53149725139,101283.07493052166,101549.18188045527,101655.9971648349
36,1982-01-16 09:00:00,101642.94888786948,101440.50761496117,101499.3186955904,101273.45071972327,101563.74212872714,101590.49729310998
37,1982-02-14 21:00:00,101489.50327530595,101350.30985128676,101303.41749528865,101196.04982794929,101308.43497383952,101317.23415111471
38,1982-03-16 09:00:00,101319.96065674929,101189.12025453779,101121.7649426148,101095.57986577373,101133.42518034807,101125.36959551867
39,1982-04-15 21:00:00,100944.22693480767,101004.89345563496,100887.66787701426,100976.54133795187,100867.15888917606,100781.45100750768
40,1982-05-16 09:00:00,100787.97337553216,100873.68833903338,100717.44540250715,100915.13830651162,100667.27061699831,100619.4647045668
41,1982-06-15 21:00:00,100244.74722563442,100505.63132386547,100385.38180263189,100910.92815690188,100147.09583292005,100011.4043752289
42,1982-07-16 09:00:00,100054.22821827362,100379.91462769712,100460.92017237499,100936.32715030023,100193.24459647239,100040.70899942587
43,1982-08-16 09:00:00,100205.22705759885,100530.82494411213,100530.30088848367,101038.57819342928,100203.04231217477,99940.1894644206
44,1982-09-15 21:00:00,100800.98978424992,100928.22907447394,100740.24536326164,101089.88607218882,100601.22190323005,100539.06111567837
45,1982-10-16 09:00:00,101156.87666972175,101091.08290193492,101045.9397586426,101088.73527435606,101109.44609442953,101112.40630054705
46,1982-11-15 21:00:00,101262.3747331974,101111.35464837373,101168.82726260052,101042.15097808547,101258.95774886318,101294.50146777197
47,1982-12-16 09:00:00,101612.82277106572,101389.93270589819,101427.36373325271,101163.6681473933,101506.85376570774,101532.90782864168
48,1983-01-16 09:00:00,101687.21742480888,101500.91564889064,101522.8657897071,101297.64934245915,101573.89393607038,101618.73256055155
49,1983-02-14 21:00:00,101547.7832184739,101416.06466899312,101276.84291764264,101255.33893229366,101305.4322767251,101357.7209893298
50,1983-03-16 09:00:00,101349.25819911342,101279.53755502953,101137.63532995782,101172.57355216076,101119.14112355608,101042.97247069224
51,1983-04-15 21:00:00,101024.29413663727,101033.72359703318,100906.27893365748,101010.4349898143,100885.51854075427,100771.17172717371
52,1983-05-16 09:00:00,100692.57046473723,100835.30480516497,100636.13887993453,100894.15483587468,100612.89630462896,100559.78964033388
53,1983-06-15 21:00:00,100193.42872412564,100424.65056560244,100395.41675973365,100855.64028809914,100186.0636179959,100147.2764196569
54,1983-07-16 09:00:00,100059.17841941274,100372.00422044047,100457.48194254232,100875.68895680422,100263.61322825906,100167.32508836198
55,1983-08-16 09:00:00,100181.97385954404,100470.20445519814,100457.46423796027,100915.88898079022,100215.20536003808,100148.28558083333
56,1983-09-15 21:00:00,100502.9508501442,100639.06013597158,100620.38888374942,100975.32326270736,100479.57017909871,100444.25661975646
57,1983-10-16 09:00:00,101001.89075852052,100963.58158389667,100795.91919195291,100958.10378621268,100769.8013925236,100783.49057535898
58,1983-11-15 21:00:00,101558.63258634962,101374.31372362017,101215.48591811568,101210.73754921184,101255.34601412647,101315.07773302191
59,1983-12-16 09:00:00,101563.3526279222,101327.43907220408,101298.38585307212,101084.10021477728,101445.7552530786,101524.67873890826
60,1984-01-16 09:00:00,101469.36254277425,101235.05302218921,101212.46905733562,101028.03334436467,101314.68469130057,101388.59778041215
61,1984-02-15 09:00:00,101429.75739274488,101149.59654558582,101084.9712802138,100916.06248569424,101197.22541219692,101262.90587065868
62,1984-03-16 09:00:00,101204.76048231425,101067.70931272222,101074.53619955786,101020.26457376436,101054.41671252462,100983.47445227977
63,1984-04-15 21:00:00,100780.78885613929,100783.69594851068,100730.12896508249,100845.54867633483,100703.48711002473,100594.11882491455
64,1984-05-16 09:00:00,100528.30735254567,100657.52247412564,100417.67496027765,100752.07202406613,100309.29813176187,100211.39533398251
65,1984-06-15 21:00:00,99918.42699217379,100265.30932721874,100264.2576750454,100857.06727741178,99930.3846668854,99710.31671209543
66,1984-07-16 09:00:00,100080.16189004968,100412.7141363893,100398.26719744252,100863.55423627219,100165.20407943326,100081.97483925085
67,1984-08-16 09:00:00,100164.82166046114,100542.36124977111,100498.94607368617,101005.71848915814,100205.01106169792,99986.93664284598
68,1984-09-15 21:00:00,100722.56202671747,100875.56148381351,100707.25464508339,100995.18072192636,100646.02511854714,100608.02400365085
69,1984-10-16 09:00:00,101120.91512267676,101043.78688146622,100917.01145129172,101079.13939088894,100895.89696674768,100851.03355585164
70,1984-11-15 21:00:00,101471.79869326332,101291.00304236035,101154.12183675592,101082.96358061016,101308.7147062358,101368.2198064811
71,1984-12-16 09:00:00,101414.23401520989,101186.65931763386,101122.79180837327,101005.09528787024,101228.48462225139,101283.01827585911
72,1985-01-16 09:00:00,101552.04294091335,101313.02046058857,101343.33070504555,101134.72115575359,101436.21956519043,101497.19768666169
73,1985-02-14 21:00:00,101107.99785961845,100934.79747441175,100885.99302355302,100810.7839590359,100909.13999411557,100896.30063121826
74,1985-03-16 09:00:00,101113.73060328385,101015.3781091206,101008.22899889178,101000.66206052677,100972.83045755573,100868.67794231532
75,1985-04-15 21:00:00,100820.97117554324,100831.68244767904,100633.37342421948,100824.68913777219,100585.52502079106,100495.30247070178
76,1985-05-16 09:00:00,100433.50639754017,100572.16160226526,100380.79631588285,100735.22434379434,100272.49738752804,100275.89312636382
77,1985-06-15 21:00:00,100153.97583350183,100477.92011205232,100369.64242919598,100965.24227369227,100020.56118506135,99814.00536728633
78,1985-07-16 09:00:00,100148.49803581784,100530.6903892886,100521.81331185243,100993.58730954252,100309.37603192285,100189.66118906696
79,1985-08-16 09:00:00,100228.32091441526,100533.78869114607,100456.24262179932,100939.24840633728,100194.87341802032,100027.65364062763
80,1985-09-15 21:00:00,100685.40719084279,100815.25259554347,100614.04710246174,100959.13773380397,100479.6516201761,100435.21666016549
81,1985-10-16 09:00:00,101015.01339473051,100929.72688211474,100857.02124549844,101007.12423297232,100858.48010305877,100891.69389897076
82,1985-11-15 21:00:00,101346.32632032716,101221.03453412786,101092.66215065311,101069.13630203485,101186.31230782584,101239.10383056056
83,1985-12-16 09:00:00,101528.25860539728,101308.65096974044,101308.24730526988,101126.07423788396,101411.79432380442,101451.9058248802
84,1986-01-16 09:00:00,101548.18334202807,101302.75888483666,101308.00652295409,101118.61706792761,101440.86524751844,101512.79188252485
85,1986-02-14 21:00:00,101421.75846257803,101244.98529271514,101256.19229314811,101133.11712062053,101331.1039206869,101343.22801846972
86,1986-03-16 09:00:00,101141.4064059329,101027.57302523157,101028.3414040922,100976.01728232342,101040.80897076664,100974.67173408817
87,1986-04-15 21:00:00,100813.45026909153,100816.25113397068,100807.28907454069,100854.0079256348,100785.82403927221,100681.10143649002
88,1986-05-16 09:00:00,100548.65345822906,100747.5821420601,100491.36851257192,100889.72869036402,100427.42664406674,100411.3367199064
89,1986-06-15 21:00:00,100053.78206280616,100324.9631459532,100275.00081542887,100781.47225300613,100027.19686241093,99858.90064643003
90,1986-07-16 09:00:00,100246.58850216685,100602.0717231681,100504.10518889339,101031.01125506425,100236.34463099699,100075.61181246472
91,1986-08-16 09:00:00,100387.67985738102,100676.71424105985,100491.70489963073,101011.1785822601,100174.71143999016,100105.81228851304
92,1986-09-15 21:00:00,100811.33634199566,100931.78061363168,100695.28280670616,101067.10735693277,100586.71122778792,100538.43791439047
93,1986-10-16 09:00:00,101108.25280559986,101076.0092207838,100974.85232082501,101087.5065763623,101006.91531890421,101050.9643190263
94,1986-11-15 21:00:00,101338.95413236461,101194.37497448805,101155.26909367228,101115.46565232403,101213.3365818557,101259.73675047304
95,1986-12-16 09:00:00,101641.93618577663,101411.65268714809,101405.25071028146,101182.0207171387,101536.63995453628,101608.69052161698
96,1987-01-16 09:00:00,101686.37114578724,101436.92066663933,101481.85489586354,101252.76114514825,101581.15635562428,101645.23277895298
97,1987-02-14 21:00:00,101568.23201073315,101417.32523523454,101463.05262973426,101290.30548182786,101515.86185705103,101515.74500680955
98,1987-03-16 09:00:00,101230.05324822037,101115.88702137663,101138.82153695468,101069.46206634444,101149.7133958273,101081.42328197244
99,1987-04-15 21:00:00,100965.68488824334,100970.57135288708,100906.19395166368,101009.40812405583,100869.34363460013,100797.19392185999
100,1987-05-16 09:00:00,100854.5886359258,100917.56029333503,100821.5766722491,100936.82996043024,100795.0445856,100710.43438801826
101,1987-06-15 21:00:00,100180.21048317262,100429.93007196757,100332.46988873926,100825.6451852025,100114.41317446936,100025.57158177941
102,1987-07-16 09:00:00,100228.34570083013,100579.96932294607,100575.87248266142,101016.36248388217,100315.94089094427,100077.9346536287
103,1987-08-16 09:00:00,100306.37687572483,100562.27890456907,100531.48709548052,100969.4488823856,100324.49220407085,100204.42681049052
104,1987-09-15 21:00:00,100769.7057877806,100906.8738076141,100737.06562032679,101012.16295702166,100610.4601541399,100526.28548927642
105,1987-10-16 09:00:00,101046.34342311317,100976.36783304786,100955.96153178552,100989.65335141265,101011.2635642539,101050.72707762691
106,1987-11-15 21:00:00,101265.49073963691,101089.74443553248,100941.10030561894,101024.4322323772,101034.32909373904,101154.1643277528
107,1987-12-16 09:00:00,101607.15022297928,101365.42956435116,101295.90721158613,101144.3559893012,101464.91515176513,101581.40776068927
108,1988-01-16 09:00:00,101516.90288647515,101329.78669978294,101379.33474308746,101155.32928925123,101445.43302968543,101469.42627926961
109,1988-02-15 09:00:00,101331.88646321319,101216.76772985558,101210.16392075366,101100.81688114195,101253.487033012,101250.68616813284
110,1988-03-16 09:00:00,101079.95734257932,101044.6968969832,100934.07866838083,100951.90010066493,100953.7519999466,100900.14606643791
111,1988-04-15 21:00:00,100878.27382578244,100891.8815675404,100867.35009866214,100908.78944339111,100864.3084514672,100795.83775087551
112,1988-05-16 09:00:00,100524.713322391,100664.6467979396,100338.1353549929,100756.4202694158,100304.50727186112,100301.5930976569
113,1988-06-15 21:00:00,100082.17667148613,100348.21634400799,100391.8262704954,100837.94632880572,100182.51916067096,100028.0537641818
114,1988-07-16 09:00:00,100004.82181162544,100372.2237572578,100445.32243559543,100861.82272814841,100218.67899903483,100142.87860147751
115,1988-08-16 09:00:00,100245.88740071795,100521.24322431066,100497.56511628683,100888.87532950957,100325.18622368693,100222.97413063838
116,1988-09-15 21:00:00,100434.54742696427,100514.79521553073,100507.82669203874,100828.761191642,100428.71553763944,100455.05995571887
117,1988-10-16 09:00:00,101027.28267008608,101000.3823281305,100844.37309208719,101010.33584415486,100800.99332516635,100760.00367682122
118,1988-11-15 21:00:00,101445.99603539438,101261.09646237391,101147.015217524,101101.38696868373,101182.10924004891,101213.94916039439
119,1988-12-16 09:00:00,101572.96267505494,101392.66629336556,101372.44411975646,101180.64330065578,101474.86158595669,101546.44475207149
120,1989-01-16 09:00:00,101471.6641384398,101242.09590492577,101259.93858270833,101029.42846542964,101330.95520219774,101382.88982316162
121,1989-02-14 21:00:00,101528.27276906293,101352.14050506997,101308.35353276212,101167.51358261297,101288.98117909108,101247.85343500602
122,1989-03-16 09:00:00,101181.96406247617,101065.74410411548,101032.54801278554,100991.60793727016,101028.24579934918,100980.58860540683
123,1989-04-15 21:00:00,100936.63166911138,100904.77758510025,100770.48124847405,100913.32535731044,100703.71018775846,100584.22196355271
124,1989-05-16 09:00:00,100555.1864490028,100640.30299763096,100351.13760004503,100763.8101619604,100272.51863302648,100224.84019358567
125,1989-06-15 21:00:00,100144.14624955176,100428.8713379614,100466.51836121688,100965.57157891826,100215.39302860774,100080.62575009919
